ebsd_id,mesh_id,confidence
572,419,100.0
573,420,92.65
574,421,100.0
575,422,95.77
576,423,93.81
578,424,94.16
579,425,100.0
580,426,89.47
581,427,94.12
582,428,100.0
583,429,97.4
585,430,95.16
588,431,92.06
589,432,94.23
590,433,91.03
591,434,100.0
592,435,97.72
593,436,94.44
594,437,94.28
595,438,96.77
597,439,100.0
599,440,100.0
600,441,91.44
601,442,95.57
604,443,100.0
605,444,91.36
608,445,92.05
610,446,91.21
611,447,97.1
612,448,93.33
613,449,97.58
615,450,93.6
616,451,100.0
618,452,97.21
619,453,94.89
622,454,93.4
623,455,100.0
626,456,100.0
628,457,96.97
629,458,100.0
630,459,94.74
631,460,93.1
632,461,100.0
634,462,97.83
637,463,96.77
638,464,93.98
640,465,93.79
641,466,96.83
642,467,94.32
643,468,92.08
644,469,88.79
645,470,100.0
646,471,93.46
647,472,95.83
648,473,96.72
649,474,100.0
650,475,88.52
651,476,93.02
652,477,90.32
653,478,98.59
654,479,95.31
655,480,92.21
657,481,100.0
658,482,90.77
661,483,98.0
663,484,89.66
665,485,92.31
666,486,86.78
667,487,91.84
668,488,93.69
669,489,100.0
672,490,95.48
673,491,97.22
674,492,92.98
676,493,95.98
677,494,100.0
678,495,95.04
679,496,86.71
681,497,100.0
683,498,100.0
684,499,96.43
685,500,94.25
686,501,100.0
687,502,94.86
688,503,90.0
691,504,95.74
693,505,100.0
694,506,98.35
696,507,93.1
698,508,89.58
699,509,100.0
700,510,92.25
702,511,90.0
703,512,100.0
705,513,100.0
706,514,100.0
707,515,97.33
709,516,94.55
710,517,91.67
713,518,84.21
714,519,92.31
715,520,92.59
717,521,100.0
718,522,97.3
719,523,90.48
720,524,100.0
721,525,95.04
722,526,91.3
723,527,89.96
724,528,97.54
726,529,89.01
727,530,97.73
728,531,87.77
729,532,97.73
730,533,90.36
731,534,82.81
732,535,91.94
733,536,98.39
736,537,97.3
737,538,99.02
738,539,100.0
740,540,94.66
741,541,96.43
743,542,97.3
744,543,91.67
746,544,92.5
751,545,97.47
753,546,97.22
757,547,95.29
759,548,99.05
761,549,92.5
100001,550,100.0
100002,551,99.92
