exp_tensile_strain,exp_tensile_stress,cal_tensile_strain,cal_tensile_stress,val_tensile_strain,val_tensile_stress
,,0.37461538461538074,1099.0015785291218,,
,,0.3753846153846115,1100.38556221107,,
,,0.37615384615384223,1101.7689546580104,,
,,0.376923076923073,1103.1517561181595,,
,,0.3776923076923037,1104.53396683966,,
,,0.37846153846153446,1105.9155870705456,,
,,0.3792307692307652,1107.2966170587438,,
,,0.37999999999999595,1108.6770570520891,,
,,0.3807692307692267,1110.0569072983124,,
,,0.38153846153845744,1111.4361680450415,,
,,0.3823076923076882,1112.8148395398098,,
,,0.38307692307691893,1114.1929220300483,,
,,0.3838461538461497,1115.5704157630876,,
,,0.3846153846153804,1116.9473209861526,,
,,0.38538461538461116,1118.3236379463765,,
,,0.3861538461538419,1119.699366890792,,
,,0.38692307692307265,1121.074508066326,,
,,0.3876923076923034,1122.4490617197955,,
,,0.38846153846153414,1123.8230280979533,,
,,0.3892307692307649,1125.1964074474154,,
,,0.38999999999999563,1126.5692000147098,,
,,0.39076923076922637,1127.9414060462739,,
,,0.3915384615384571,1129.3130257884297,,
,,0.39230769230768786,1130.6840594874088,,
,,0.3930769230769186,1132.0545073893459,,
,,0.39384615384614935,1133.424369740271,,
,,0.3946153846153801,1134.7936467861089,,
,,0.39538461538461084,1136.1623387726927,,
,,0.3961538461538416,1137.5304459457552,,
,,0.3969230769230723,1138.897968550933,,
,,0.39769230769230307,1140.2649068337541,,
,,0.3984615384615338,1141.6312610396492,,
,,0.39923076923076456,1142.997031413954,,
,,0.3999999999999953,1144.3622182019033,,
,,0.40076923076922605,1145.7268216486277,,
,,0.4015384615384568,1147.090841999166,,
,,0.40230769230768754,1148.4542794984523,,
,,0.4030769230769183,1149.817134391325,,
,,0.403846153846149,1151.1794069225173,,
,,0.40461538461537977,1152.5410973366672,,
,,0.4053846153846105,1153.9022058783219,,
,,0.40615384615384126,1155.262732791914,,
,,0.406923076923072,1156.6226783217805,,
,,0.40769230769230275,1157.9820427121724,,
,,0.4084615384615335,1159.340826207227,,
,,0.40923076923076424,1160.6990290509857,,
,,0.409999999999995,1162.056651487399,,
,,0.4107692307692257,1163.4136937603034,,
,,0.41153846153845647,1164.7701561134545,,
,,0.4123076923076872,1166.1260387904938,,
,,0.41307692307691796,1167.481342034976,,
,,0.4138461538461487,1168.8360660903477,,
,,0.41461538461537945,1170.1902111999593,,
,,0.4153846153846102,1171.5437776070614,,
,,0.41615384615384093,1172.8967655548192,,
,,0.4169230769230717,1174.2491752862747,,
,,0.4176923076923024,1175.6010070443926,,
,,0.41846153846153317,1176.9522610720294,,
,,0.4192307692307639,1178.3029376119462,,
,,0.41999999999999466,1179.6530369068041,,
,,0.4207692307692254,1181.0025591991644,,
,,0.42153846153845614,1182.3515047314888,,
,,0.4223076923076869,1183.6998737461493,,
,,0.42307692307691763,1185.0476664854127,,
,,0.4238461538461484,1186.3948831914422,,
,,0.4246153846153791,1187.7415241063186,,
,,0.42538461538460987,1189.0875894720114,,
,,0.4261538461538406,1190.4330795303936,,
,,0.42692307692307135,1191.7779945232392,,
,,0.4276923076923021,1193.1223346922316,,
,,0.42846153846153284,1194.4661002789505,,
,,0.4292307692307636,1195.809291524876,,
,,0.42999999999999433,1197.1519086713934,,
,,0.4307692307692251,1198.4939519597935,,
,,0.4315384615384558,1199.8354216312584,,
,,0.43230769230768656,1201.1763179268842,,
,,0.4330769230769173,1202.5166410876543,,
,,0.43384615384614805,1203.8563913544754,,
,,0.4346153846153788,1205.1955689681422,,
,,0.43538461538460954,1206.534174169354,,
,,0.4361538461538403,1207.8722071987063,,
,,0.43692307692307103,1209.209668296704,,
,,0.4376923076923018,1210.5465577037585,,
,,0.4384615384615325,1211.8828756601824,,
,,0.43923076923076326,1213.2186224061784,,
,,0.439999999999994,1214.5537981818652,,
,,0.44076923076922475,1215.8884032272526,,
,,0.4415384615384555,1217.2224377822654,,
,,0.44230769230768624,1218.555902086725,,
,,0.443076923076917,1219.8887963803584,,
,,0.44384615384614773,1221.221120902784,,
,,0.4446153846153785,1222.552875893535,,
,,0.4453846153846092,1223.8840615920462,,
,,0.44615384615383996,1225.214678237654,,
,,0.4469230769230707,1226.54472606959,,
,,0.44769230769230145,1227.8742053269973,,
,,0.4484615384615322,1229.2031162489145,,
,,0.44923076923076294,1230.5314590742962,,
,,0.4499999999999937,1231.8592340419932,,
,,0.4507692307692244,1233.1864413907444,,
,,0.45153846153845517,1234.5130813592211,,
,,0.4523076923076859,1235.8391541859737,,
,,0.45307692307691666,1237.1646601094583,,
,,0.4538461538461474,1238.489599368055,,
,,0.45461538461537815,1239.8139722000144,,
,,0.4553846153846089,1241.137778843519,,
,,0.45615384615383964,1242.4610195366402,,
,,0.4569230769230704,1243.78369451735,,
,,0.4576923076923011,1245.1058040235412,,
,,0.45846153846153187,1246.4273482929843,,
,,0.4592307692307626,1247.7483275633795,,
,,0.45999999999999336,1249.0687420723052,,
,,0.4607692307692241,1250.3885920572645,,
,,0.46153846153845485,1251.707877755653,,
,,0.4623076923076856,1253.0265994047725,,
,,0.46307692307691634,1254.344757241831,,
,,0.4638461538461471,1255.6623515039341,,
,,0.4646153846153778,1256.979382428093,,
,,0.46538461538460857,1258.2958502512251,,
,,0.4661538461538393,1259.6117552101555,,
,,0.46692307692307006,1260.9270975415955,,
,,0.4676923076923008,1262.2418774821824,,
,,0.46846153846153155,1263.5560952684416,,
,,0.4692307692307623,1264.8697511368132,,
,,0.46999999999999303,1266.1828453236355,,
,,0.4707692307692238,1267.4953780651488,,
,,0.4715384615384545,1268.8073495974945,,
,,0.47230769230768527,1270.1187601567344,,
,,0.473076923076916,1271.4296099788155,,
,,0.47384615384614676,1272.739899299608,,
,,0.4746153846153775,1274.0496283548616,,
,,0.47538461538460824,1275.3587973802423,,
,,0.476153846153839,1276.6674066113314,,
,,0.47692307692306973,1277.9754562836038,,
,,0.4776923076923005,1279.2829466324363,,
,,0.4784615384615312,1280.5898778931075,,
,,0.47923076923076197,1281.8962503008165,,
,,0.4799999999999927,1283.202064090652,,
,,0.48076923076922345,1284.507319497608,,
,,0.4815384615384542,1285.8120167565867,,
,,0.48230769230768494,1287.1161561023957,,
,,0.4830769230769157,1288.4197377697512,,
,,0.48384615384614643,1289.7227619932567,,
,,0.4846153846153772,1291.0252290074413,,
,,0.4853846153846079,1292.327139046728,,
,,0.48615384615383866,1293.6284923454455,,
,,0.4869230769230694,1294.929289137822,,
,,0.48769230769230015,1296.2295296580048,,
,,0.4884615384615309,1297.5292141400312,,
,,0.48923076923076164,1298.8283428178543,,
,,0.4899999999999924,1300.1269159253209,,
,,0.49076923076922313,1301.424933696193,,
,,0.4915384615384539,1302.7223963641327,,
,,0.4923076923076846,1304.0193041627117,,
,,0.49307692307691536,1305.315657325392,,
,,0.4938461538461461,1306.6114560855601,,
,,0.49461538461537685,1307.9067006764926,,
,,0.4953846153846076,1309.2013913313817,,
,,0.49615384615383834,1310.4955282833184,,
,,0.4969230769230691,1311.7891117653053,,
,,0.49769230769229983,1313.0821420102384,,
,,0.4984615384615306,1314.374619250935,,
,,0.4992307692307613,1315.6665437200973,,
,,0.49999999999999206,1316.9579156503526,,
,,0.5007692307692229,1318.248735274229,,
,,0.5015384615384536,1319.5390028241459,,
,,0.5023076923076844,1320.8287185324389,,
,,0.5030769230769151,1322.1178826313562,,
,,0.5038461538461458,1323.406495353044,,
,,0.5046153846153766,1324.694556929539,,
,,0.5053846153846073,1325.9820675928306,,
,,0.5061538461538381,1327.2690275747432,,
,,0.5069230769230688,1328.5554371070718,,
,,0.5076923076922996,1329.8412964214747,,
,,0.5084615384615303,1331.1266057495438,,
,,0.509230769230761,1332.4113653227635,,
,,0.5099999999999918,1333.6955753725215,,
,,0.5107692307692225,1334.9792361301081,,
,,0.5115384615384533,1336.2623478267374,,
,,0.512307692307684,1337.5449106935043,,
,,0.5130769230769148,1338.8269249614395,,
,,0.5138461538461455,1340.1083908614455,,
,,0.5146153846153763,1341.3893086243766,,
,,0.515384615384607,1342.6696784809426,,
,,0.5161538461538377,1343.9495006617867,,
,,0.5169230769230685,1345.228775397451,,
,,0.5176923076922992,1346.507502918396,,
,,0.51846153846153,1347.785683454981,,
,,0.5192307692307607,1349.0633172374542,,
,,0.5199999999999915,1350.3404044959896,,
,,0.5207692307692222,1351.616945460671,,
,,0.521538461538453,1352.8929403614623,,
,,0.5223076923076837,1354.16838942828,,
,,0.5230769230769144,1355.4432928909057,,
,,0.5238461538461452,1356.717650979036,,
,,0.5246153846153759,1357.991463922267,,
,,0.5253846153846067,1359.2647319501398,,
,,0.5261538461538374,1360.537455292059,,
,,0.5269230769230682,1361.8096341773548,,
,,0.5276923076922989,1363.0812688352662,,
,,0.5284615384615297,1364.3523594949213,,
,,0.5292307692307604,1365.6229063853762,,
,,0.5299999999999911,1366.8929097355851,,
,,0.5307692307692219,1368.1623697744024,,
,,0.5315384615384526,1369.4312867305994,,
,,0.5323076923076834,1370.6996608328475,,
,,0.5330769230769141,1371.9674923097346,,
,,0.5338461538461449,1373.23478138974,,
,,0.5346153846153756,1374.5015283012594,,
,,0.5353846153846064,1375.767733272599,,
,,0.5361538461538371,1377.0333965319624,,
,,0.5369230769230678,1378.298518307472,,
,,0.5376923076922986,1379.5630988271405,,
,,0.5384615384615293,1380.827138318898,,
,,0.5392307692307601,1382.0906370106027,,
,,0.5399999999999908,1383.3535951299743,,
,,0.5407692307692216,1384.61601290466,,
,,0.5415384615384523,1385.8778905622341,,
,,0.542307692307683,1387.139228330162,,
,,0.5430769230769138,1388.4000264358087,,
,,0.5438461538461445,1389.6602851064565,,
,,0.5446153846153753,1390.9200045692958,,
,,0.545384615384606,1392.179185051419,,
,,0.5461538461538368,1393.4378267798256,,
,,0.5469230769230675,1394.695929981443,,
,,0.5476923076922983,1395.953494883053,,
,,0.548461538461529,1397.210521711409,,
,,0.5492307692307598,1398.4670106931474,,
,,0.5499999999999905,1399.7229620547869,,
,,0.5507692307692212,1400.978376022789,,
,,0.551538461538452,1402.2332528234988,,
,,0.5523076923076827,1403.4875926831887,,
,,0.5530769230769135,1404.7413958280313,,
,,0.5538461538461442,1405.9946624840982,,
,,0.554615384615375,1407.2473928773709,,
,,0.5553846153846057,1408.499587233758,,
,,0.5561538461538365,1409.7512457790597,,
,,0.5569230769230672,1411.0023687389667,,
,,0.5576923076922979,1412.2529563391238,,
,,0.5584615384615287,1413.5030088050326,,
,,0.5592307692307594,1414.7525263621467,,
,,0.5599999999999902,1416.001509235795,,
,,0.5607692307692209,1417.2499576512234,,
,,0.5615384615384517,1418.4978718336151,,
,,0.5623076923076824,1419.7452520080178,,
,,0.5630769230769131,1420.9920983994057,,
,,0.5638461538461439,1422.2384112326718,,
,,0.5646153846153746,1423.4841907325917,,
,,0.5653846153846054,1424.7294371238772,,
,,0.5661538461538361,1425.974150631142,,
,,0.5669230769230669,1427.21833147888,,
,,0.5676923076922976,1428.4619798915317,,
,,0.5684615384615284,1429.70509609343,,
,,0.5692307692307591,1430.947680308826,,
,,0.5699999999999898,1432.189732761844,,
,,0.5707692307692206,1433.4312536765437,,
,,0.5715384615384513,1434.6722432769243,,
,,0.5723076923076821,1435.9127017868398,,
,,0.5730769230769128,1437.1526294300706,,
,,0.5738461538461436,1438.3920264303165,,
,,0.5746153846153743,1439.6308930111877,,
,,0.5753846153846051,1440.8692293961774,,
,,0.5761538461538358,1442.1070358087138,,
,,0.5769230769230665,1443.3443124721273,,
,,0.5776923076922973,1444.5810596096494,,
,,0.578461538461528,1445.8172774444304,,
,,0.5792307692307588,1447.05296619953,,
,,0.5799999999999895,1448.2881260979,,
,,0.5807692307692203,1449.5227573624202,,
,,0.581538461538451,1450.7568602158715,,
,,0.5823076923076818,1451.990434880954,,
,,0.5830769230769125,1453.2234815802506,,
,,0.5838461538461432,1454.456000536281,,
,,0.584615384615374,1455.687991971457,,
,,0.5853846153846047,1456.91945610811,,
,,0.5861538461538355,1458.1503931684815,,
,,0.5869230769230662,1459.380803374714,,
,,0.587692307692297,1460.6106869488697,,
,,0.5884615384615277,1461.8400441128924,,
,,0.5892307692307585,1463.0688750886827,,
,,0.5899999999999892,1464.2971800979967,,
,,0.5907692307692199,1465.5249593625551,,
,,0.5915384615384507,1466.7522131039352,,
,,0.5923076923076814,1467.978941543678,,
,,0.5930769230769122,1469.2051449031724,,
,,0.5938461538461429,1470.4308234037796,,
,,0.5946153846153737,1471.65597726671,,
,,0.5953846153846044,1472.8806067131454,,
,,0.5961538461538352,1474.104711964117,,
,,0.5969230769230659,1475.328293240628,,
,,0.5976923076922966,1476.5513507635305,,
,,0.5984615384615274,1477.773884753612,,
,,0.5992307692307581,1478.9958954315903,,
,,0.5999999999999889,1480.217383018066,,
,,0.6007692307692196,1481.438347733551,,
,,0.6015384615384504,1482.6587897984853,,
,,0.6023076923076811,1483.8787094332104,,
,,0.6030769230769119,1485.0981068579606,,
,,0.6038461538461426,1486.3169822929085,,
,,0.6046153846153733,1487.5353359581095,,
,,0.6053846153846041,1488.7531680735567,,
,,0.6061538461538348,1489.9704788591278,,
,,0.6069230769230656,1491.1872685346375,,
,,0.6076923076922963,1492.4035373197764,,
,,0.6084615384615271,1493.6192854341803,,
,,0.6092307692307578,1494.834513097361,,
,,0.6099999999999886,1496.0492205287765,,
,,0.6107692307692193,1497.2634079477696,,
,,0.61153846153845,1498.4770755736115,,
,,0.6123076923076808,1499.6902236254575,,
,,0.6130769230769115,1500.9028523224001,,
,,0.6138461538461423,1502.1149618834352,,
,,0.614615384615373,1503.3265525274505,,
,,0.6153846153846038,1504.5376244732718,,
,,0.6161538461538345,1505.7481779396187,,
,,0.6169230769230653,1506.9582131451305,,
,,0.617692307692296,1508.1677303083486,,
,,0.6184615384615267,1509.3767296477258,,
,,0.6192307692307575,1510.5852113816343,,
,,0.6199999999999882,1511.7931757283584,,
,,0.620769230769219,1513.0006229060662,,
,,0.6215384615384497,1514.207553132882,,
,,0.6223076923076805,1515.4139666267968,,
,,0.6230769230769112,1516.619863605739,,
,,0.623846153846142,1517.8252442875307,,
,,0.6246153846153727,1519.0301088899323,,
,,0.6253846153846034,1520.2344576305707,,
,,0.6261538461538342,1521.4382907270474,,
,,0.6269230769230649,1522.6416083968124,,
,,0.6276923076922957,1523.8444108572621,,
,,0.6284615384615264,1525.046698325687,,
,,0.6292307692307572,1526.2484710193075,,
,,0.6299999999999879,1527.4497291552275,,
,,0.6307692307692186,1528.65047295049,,
,,0.6315384615384494,1529.8507026220404,,
,,0.6323076923076801,1531.0504183867272,,
,,0.6330769230769109,1532.249620461328,,
,,0.6338461538461416,1533.4483090624867,,
,,0.6346153846153724,1534.6464844068307,,
,,0.6353846153846031,1535.8441467108373,,
,,0.6361538461538339,1537.0412961909215,,
,,0.6369230769230646,1538.237933063419,,
,,0.6376923076922953,1539.434057544542,,
,,0.6384615384615261,1540.6296698504484,,
,,0.6392307692307568,1541.8247701971927,,
,,0.6399999999999876,1543.0193588007485,,
,,0.6407692307692183,1544.213435876992,,
,,0.6415384615384491,1545.4070016417213,,
,,0.6423076923076798,1546.6000563106372,,
,,0.6430769230769106,1547.7926000993514,,
,,0.6438461538461413,1548.9846332233874,,
,,0.644615384615372,1550.1761558981912,,
,,0.6453846153846028,1551.3671683391292,,
,,0.6461538461538335,1552.5576707614346,,
,,0.6469230769230643,1553.7476633803055,,
,,0.647692307692295,1554.9371464108274,,
,,0.6484615384615258,1556.1261200679862,,
,,0.6492307692307565,1557.3145845666993,,
,,0.6499999999999873,1558.5025401217968,,
,,0.650769230769218,1559.6899869480108,,
,,0.6515384615384487,1560.8769252599861,,
,,0.6523076923076795,1562.0633552722697,,
,,0.6530769230769102,1563.2492771993582,,
,,0.653846153846141,1564.4346912556236,,
,,0.6546153846153717,1565.6195976553602,,
,,0.6553846153846025,1566.8039966127997,,
,,0.6561538461538332,1567.9878883420247,,
,,0.656923076923064,1569.1712730570916,,
,,0.6576923076922947,1570.3541509719344,,
,,0.6584615384615254,1571.5365223004258,,
,,0.6592307692307562,1572.7183872563248,,
,,0.6599999999999869,1573.8997460533196,,
,,0.6607692307692177,1575.0805989050111,,
,,0.6615384615384484,1576.2609460249048,,
,,0.6623076923076792,1577.4407876264177,,
,,0.6630769230769099,1578.6201239228783,,
,,0.6638461538461407,1579.7989551275473,,
,,0.6646153846153714,1580.9772814535704,,
,,0.6653846153846021,1582.1551031140332,,
,,0.6661538461538329,1583.3324203218958,,
,,0.6669230769230636,1584.5092332900977,,
,,0.6676923076922944,1585.6855422313974,,
,,0.6684615384615251,1586.8613473585672,,
,,0.6692307692307559,1588.0366488842012,,
,,0.6699999999999866,1589.2114470208785,,
,,0.6707692307692174,1590.385741981046,,
,,0.6715384615384481,1591.5595339770812,,
,,0.6723076923076788,1592.7328232212737,,
,,0.6730769230769096,1593.9056099258178,,
,,0.6738461538461403,1595.0778943028388,,
,,0.6746153846153711,1596.2496765643655,,
,,0.6753846153846018,1597.4209569223215,,
,,0.6761538461538326,1598.5917355885692,,
,,0.6769230769230633,1599.762012774895,,
,,0.677692307692294,1600.9317886929525,,
,,0.6784615384615248,1602.1010635543337,,
,,0.6792307692307555,1603.2698375705634,,
,,0.6799999999999863,1604.4381109530523,,
,,0.680769230769217,1605.6058839131317,,
,,0.6815384615384478,1606.7731566620662,,
,,0.6823076923076785,1607.939929410986,,
,,0.6830769230769093,1609.1062023709896,,
,,0.68384615384614,1610.2719757530626,,
,,0.6846153846153707,1611.437249768093,,
,,0.6853846153846015,1612.6020246269095,,
,,0.6861538461538322,1613.7663005402278,,
,,0.686923076923063,1614.9300777186932,,
,,0.6876923076922937,1616.0933563728747,,
,,0.6884615384615245,1617.2561367132278,,
,,0.6892307692307552,1618.418418950137,,
,,0.689999999999986,1619.580203293903,,
,,0.6907692307692167,1620.741489954737,,
,,0.6915384615384474,1621.9022791427665,,
,,0.6923076923076782,1623.0625710680215,,
,,0.6930769230769089,1624.2223659404538,,
,,0.6938461538461397,1625.381663969948,,
,,0.6946153846153704,1626.5404653662756,,
,,0.6953846153846012,1627.6987703391108,,
,,0.6961538461538319,1628.8565790980863,,
,,0.6969230769230627,1630.013891852733,,
,,0.6976923076922934,1631.1707088124563,,
,,0.6984615384615241,1632.32703018663,,
,,0.6992307692307549,1633.4828561845159,,
,,0.6999999999999856,1634.6381870152875,,
,,0.7007692307692164,1635.7930228880418,,
,,0.7015384615384471,1636.9473640117985,,
,,0.7023076923076779,1638.1012105954546,,
,,0.7030769230769086,1639.2545628478751,,
,,0.7038461538461394,1640.407420977794,,
,,0.7046153846153701,1641.5597851938853,,
,,0.7053846153846008,1642.7116557047098,,
,,0.7061538461538316,1643.8630327187961,,
,,0.7069230769230623,1645.013916444525,,
,,0.7076923076922931,1646.1643070902342,,
,,0.7084615384615238,1647.3142048641491,,
,,0.7092307692307546,1648.4636099744357,,
,,0.7099999999999853,1649.6125226291658,,
,,0.710769230769216,1650.7609430363061,,
,,0.7115384615384468,1651.9088714037641,,
,,0.7123076923076775,1653.0563079393442,,
,,0.7130769230769083,1654.203252850782,,
,,0.713846153846139,1655.3497063457187,,
,,0.7146153846153698,1656.4956686316912,,
,,0.7153846153846005,1657.6411399161946,,
,,0.7161538461538313,1658.7861204066132,,
,,0.716923076923062,1659.9306103102347,,
,,0.7176923076922928,1661.0746098342697,,
,,0.7184615384615235,1662.218119185871,,
,,0.7192307692307542,1663.361138572079,,
,,0.719999999999985,1664.5036681998558,,
,,0.7207692307692157,1665.6457082760694,,
,,0.7215384615384465,1666.787259007511,,
,,0.7223076923076772,1667.9283206008852,,
,,0.723076923076908,1669.0688932628304,,
,,0.7238461538461387,1670.208977199863,,
,,0.7246153846153695,1671.3485726184585,,
,,0.7253846153846002,1672.487679724961,,
,,0.7261538461538309,1673.6262987256746,,
,,0.7269230769230617,1674.7644298267821,,
,,0.7276923076922924,1675.9020732343974,,
,,0.7284615384615232,1677.0392291545597,,
,,0.7292307692307539,1678.1758977932127,,
,,0.7299999999999847,1679.312079356214,,
,,0.7307692307692154,1680.447774049347,,
,,0.7315384615384461,1681.582982078288,,
,,0.7323076923076769,1682.7177036486485,,
,,0.7330769230769076,1683.851938965963,,
,,0.7338461538461384,1684.9856882356537,,
,,0.7346153846153691,1686.1189516630834,,
,,0.7353846153845999,1687.2517294535219,,
,,0.7361538461538306,1688.3840218121522,,
,,0.7369230769230614,1689.515828944084,,
,,0.7376923076922921,1690.6471510543286,,
,,0.7384615384615228,1691.7779883478056,,
,,0.7392307692307536,1692.9083410293933,,
,,0.7399999999999843,1694.0382093038324,,
,,0.7407692307692151,1695.1675933758027,,
,,0.7415384615384458,1696.2964934499284,,
,,0.7423076923076766,1697.4249097306931,,
,,0.7430769230769073,1698.5528424225404,,
,,0.7438461538461381,1699.6802917298114,,
,,0.7446153846153688,1700.8072578567705,,
,,0.7453846153845995,1701.9337410075887,,
,,0.7461538461538303,1703.0597413863686,,
,,0.746923076923061,1704.1852591971117,,
,,0.7476923076922918,1705.3102946437505,,
,,0.7484615384615225,1706.4348479301254,,
,,0.7492307692307533,1707.558919259981,,
,,0.749999999999984,1708.682508837014,,
,,0.7507692307692148,1709.8056168648186,,
,,0.7515384615384455,1710.928243546877,,
,,0.7523076923076762,1712.0503890866391,,
,,0.753076923076907,1713.1720536874266,,
,,0.7538461538461377,1714.2932375525113,,
,,0.7546153846153685,1715.4139408850538,,
,,0.7553846153845992,1716.5341638881566,,
,,0.75615384615383,1717.65390676482,,
,,0.7569230769230607,1718.7731697179772,,
,,0.7576923076922915,1719.8919529504494,,
,,0.7584615384615222,1721.010256665009,,
,,0.7592307692307529,1722.1280810643168,,
,,0.7599999999999837,1723.2454263509865,,
,,0.7607692307692144,1724.3622927275094,,
,,0.7615384615384452,1725.4786803963107,,
,,0.7623076923076759,1726.594589559721,,
,,0.7630769230769067,1727.7100204200246,,
,,0.7638461538461374,1728.824973179375,,
,,0.7646153846153682,1729.9394480398678,,
,,0.7653846153845989,1731.0534452035236,,
,,0.7661538461538296,1732.1669648722514,,
,,0.7669230769230604,1733.2800072479026,,
,,0.7676923076922911,1734.3925725322454,,
,,0.7684615384615219,1735.5046609269434,,
,,0.7692307692307526,1736.6162726335956,,
,,0.7699999999999834,1737.727407853716,,
,,0.7707692307692141,1738.8380667887247,,
,,0.7715384615384449,1739.948249639986,,
,,0.7723076923076756,1741.0579566087515,,
,,0.7730769230769063,1742.1671878961988,,
,,0.7738461538461371,1743.2759437034283,,
,,0.7746153846153678,1744.3842242314483,,
,,0.7753846153845986,1745.4920296812106,,
,,0.7761538461538293,1746.5993602535555,,
,,0.7769230769230601,1747.7062161492472,,
,,0.7776923076922908,1748.8125975689666,,
,,0.7784615384615216,1749.918504713328,,
,,0.7792307692307523,1751.0239377828534,,
,,0.779999999999983,1752.1288969779614,,
,,0.7807692307692138,1753.233382499033,,
,,0.7815384615384445,1754.3373945463195,,
,,0.7823076923076753,1755.4409333200238,,
,,0.783076923076906,1756.5439990202565,,
,,0.7838461538461368,1757.6465918470346,,
,,0.7846153846153675,1758.7487120003193,,
,,0.7853846153845983,1759.8503596799417,,
,,0.786153846153829,1760.9515350857114,,
,,0.7869230769230597,1762.0522384173119,,
,,0.7876923076922905,1763.1524698743667,,
,,0.7884615384615212,1764.2522296563905,,
,,0.789230769230752,1765.351517962867,,
,,0.7899999999999827,1766.4503349931351,,
,,0.7907692307692135,1767.5486809465099,,
,,0.7915384615384442,1768.646556022171,,
,,0.792307692307675,1769.7439604192584,,
,,0.7930769230769057,1770.840894336811,,
,,0.7938461538461364,1771.9373579737837,,
,,0.7946153846153672,1773.0333515290558,,
,,0.7953846153845979,1774.1288752014336,,
,,0.7961538461538287,1775.2239291896306,,
,,0.7969230769230594,1776.3185136922666,,
,,0.7976923076922902,1777.4126289079052,,
,,0.7984615384615209,1778.506275035018,,
,,0.7992307692307516,1779.5994522719839,,
,,0.7999999999999824,1780.6921608171156,,
,,0.8007692307692131,1781.7844008686343,,
,,0.8015384615384439,1782.876172624686,,
,,0.8023076923076746,1783.9674762833336,,
,,0.8030769230769054,1785.058312042557,,
,,0.8038461538461361,1786.1486801002607,,
,,0.8046153846153669,1787.2385806542486,,
,,0.8053846153845976,1788.3280139022772,,
,,0.8061538461538283,1789.4169800419832,,
,,0.8069230769230591,1790.505479270957,,
,,0.8076923076922898,1791.5935117866775,,
,,0.8084615384615206,1792.6810777865587,,
,,0.8092307692307513,1793.7681774679222,,
,,0.8099999999999821,1794.8548110280528,,
,,0.8107692307692128,1795.940978664088,,
,,0.8115384615384436,1797.0266805731083,,
,,0.8123076923076743,1798.1119169521385,,
,,0.813076923076905,1799.196687998104,,
,,0.8138461538461358,1800.2809939078363,,
,,0.8146153846153665,1801.3648348781112,,
,,0.8153846153845973,1802.4482111055945,,
,,0.816153846153828,1803.5311227869051,,
,,0.8169230769230588,1804.6135701185515,,
,,0.8176923076922895,1805.6955532969778,,
,,0.8184615384615203,1806.777072518535,,
,,0.819230769230751,1807.8581279795105,,
,,0.8199999999999819,1808.938719876091,,
,,0.8207692307692127,1810.0188484044045,,
,,0.8215384615384436,1811.0985137604814,,
,,0.8223076923076744,1812.1777161402765,,
,,0.8230769230769053,1813.2564557396538,,
,,0.8238461538461361,1814.3347327544193,,
,,0.824615384615367,1815.4125473802903,,
,,0.8253846153845978,1816.489899812881,,
,,0.8261538461538287,1817.5667902477594,,
,,0.8269230769230596,1818.6432188803935,,
,,0.8276923076922904,1819.7191859061677,,
,,0.8284615384615213,1820.7946915204016,,
,,0.8292307692307521,1821.8697359183243,,
,,0.829999999999983,1822.9443192950816,,
,,0.8307692307692138,1824.0184418457447,,
,,0.8315384615384447,1825.0921037653038,,
,,0.8323076923076755,1826.165305248656,,
,,0.8330769230769064,1827.2380464906532,,
,,0.8338461538461373,1828.310327686037,,
,,0.8346153846153681,1829.3821490294579,,
,,0.835384615384599,1830.4535107155186,,
,,0.8361538461538298,1831.5244129387324,,
,,0.8369230769230607,1832.5948558935197,,
,,0.8376923076922915,1833.664839774228,,
,,0.8384615384615224,1834.7343647751218,,
,,0.8392307692307532,1835.8034310904015,,
,,0.8399999999999841,1836.8720389141683,,
,,0.840769230769215,1837.9401884404479,,
,,0.8415384615384458,1839.0078798631941,,
,,0.8423076923076767,1840.075113376279,,
,,0.8430769230769075,1841.141889173481,,
,,0.8438461538461384,1842.2082074485072,,
,,0.8446153846153692,1843.274068395,,
,,0.8453846153846001,1844.3394722065018,,
,,0.8461538461538309,1845.4044190764812,,
,,0.8469230769230618,1846.468909198325,,
,,0.8476923076922926,1847.532942765347,,
,,0.8484615384615235,1848.596519970787,,
,,0.8492307692307544,1849.6596410077955,,
,,0.8499999999999852,1850.7223060694303,,
,,0.8507692307692161,1851.7845153486758,,
,,0.8515384615384469,1852.8462690384804,,
,,0.8523076923076778,1853.9075673316481,,
,,0.8530769230769086,1854.9684104209439,,
,,0.8538461538461395,1856.0287984990252,,
,,0.8546153846153703,1857.0887317585118,,
,,0.8553846153846012,1858.1482103919068,,
,,0.856153846153832,1859.2072345916567,,
,,0.8569230769230629,1860.2658045501094,,
,,0.8576923076922938,1861.323920459539,,
,,0.8584615384615246,1862.381582512156,,
,,0.8592307692307555,1863.4387909000714,,
,,0.8599999999999863,1864.4955458153227,,
,,0.8607692307692172,1865.5518474498842,,
,,0.861538461538448,1866.6076959956306,,
,,0.8623076923076789,1867.6630916443635,,
,,0.8630769230769098,1868.718034587812,,
,,0.8638461538461406,1869.7725250176136,,
,,0.8646153846153715,1870.826563125352,,
,,0.8653846153846023,1871.8801491024847,,
,,0.8661538461538332,1872.9332831404483,,
,,0.866923076923064,1873.9859654305558,,
,,0.8676923076922949,1875.0381961640637,,
,,0.8684615384615257,1876.089975532138,,
